,sentence_id_pmcid,augmented_set,augmented_set_preceding,augmented_set_trailing,section,section.1,CONSORT_Item
16,PMC4770816S76,in addition we did a subgroup analysis by baseline systolic blood pressure mm hg inch mm hg,subgroup analyses were pre specified for diabetes mellitus atrial fibrillation and age group,compared the number of consultations treatment changes and side effects by using generalised mixed modelling for same variables as in the primary outcome,['Statistical analysis'],Methods,['12b']
17,PMC4770816S76,in addition we did analysis by baseline systolic blood pressure mm hg mm hg,subgroup analyses were pre specified diabetes for mellitus atrial fibrillation and age group,we compared the number of treatment changes and side effects by using generalised mixed modelling for the same variables as in the,['Statistical analysis'],Methods,['12b']
18,PMC4770816S76,in addition we did a subgroup psychoanalysis by baseline systolic blood pressure mm hg mm hg,subgroup analyses were pre specified for diabetes mellitus atrial radical fibrillation and age group,we compared the number of consultations treatment changes and side effects by slope issue using generalised mixed modelling adjusting for the same variables as in the primary outcome,['Statistical analysis'],Methods,['12b']
19,PMC4770816S76,in addition we subgroup a did analysis by baseline systolic blood pressure mm hg mm hg,subgroup analyses were pre specified for diabetes mellitus atrial fibrillation and age chemical group,we compared the and of consultations outcome changes number side effects by using generalised mixed modelling adjusting for the same variables as in the primary treatment,['Statistical analysis'],Methods,['12b']
20,PMC4770816S76,in addition we did a subgroup analysis by baseline systolic blood pressure mm hg mm hg ,subgroup analyses were pre specified for diabetes mellitus atrial fibrillation and age group ,we compared the number of consultations treatment changes and side effects by using generalised mixed modelling adjusting for the same variables as in the primary outcome ,['Statistical analysis'],Methods,['12b']
21,PMC4770816S77,we compared the numerate of consultations treatment changes and side effects by using generalised mixed modelling adjusting for the same variables as in the primary final result,inward in addition we did a subgroup analysis by baseline systolic blood pressure mm hg mm hg,for clinical events calculated hazard ratios and their confidence intervals by using proportional hazards adjusting for the same covariates mentioned previously,['Statistical analysis'],Methods,['12b']
22,PMC4770816S77,we compared the number of consultations treatment changes and side effects by using generalised mixed discussion modelling adjusting for the same amount variables as in the primary outcome,in improver we did a subgroup analysis by baseline systolic blood pressure mm hg mm hg,for cox events intervals calculated hazard ratios and their confidence we by using clinical proportional hazards modelling adjusting for the same covariates mentioned previously,['Statistical analysis'],Methods,['12b']
23,PMC4770816S77,we compared the number of consultations treatment changes and by using generalised mixed modelling adjusting for the same as in the primary outcome,in addition hg did a subgroup analysis by baseline systolic blood pressure mm we mm hg,for clinical using we intervals hazard ratios and their confidence calculated by events cox proportional hazards modelling adjusting for the same covariates mentioned previously,['Statistical analysis'],Methods,['12b']
24,PMC4770816S77,effects compared the number of consultations treatment changes and side we by same generalised mixed modelling adjusting for the using variables as in the primary outcome,in addition we did a subgroup analysis by baseline systolic blood pressure mm quicksilver mm quicksilver,for clinical events we risk calculated hazard ratios and their confidence intervals by using cox proportional hazards adjust modelling adjusting for the same covariates mentioned previously,['Statistical analysis'],Methods,['12b']
25,PMC4770816S77,we compared the number of consultations treatment changes and side effects by using variable quantity generalised mixed modelling adjusting for discussion the same variables as in the primary outcome,in addition we did a subgroup analysis by baseline systolic blood pressure mm hg mm hg,for clinical events we calculated hazard ratios and their confidence intervals by using cox proportional hazard modelling adjusting for the same covariates mentioned antecedently,['Statistical analysis'],Methods,['12b']
26,PMC4770816S77,we the number of consultations treatment changes and side effects by using generalised mixed modelling adjusting for same variables as in the primary outcome,in addition we did a subgroup analysis by baseline summation systolic blood pressure mm hg mm hg,for clinical events we calculated hazard ratios self confidence and their confidence intervals by using cox proportional hazards modelling adjusting for the same antecedently covariates mentioned previously,['Statistical analysis'],Methods,['12b']
27,PMC4770816S77,we compared the number of consultations treatment changes and side effects by using generalised mixed modelling adjusting for the same variables as in the primary outcome ,in addition we did a subgroup analysis by baseline systolic blood pressure mm hg mm hg ,for clinical events we calculated hazard ratios and their confidence intervals by using cox proportional hazards modelling adjusting for the same covariates mentioned previously ,['Statistical analysis'],Methods,['12b']
28,PMC4770816S78,for clinical events we hazard ratios and their confidence intervals by using cox proportional hazards modelling adjusting for the same covariates mentioned,we compared the number of consultations treatment changes and english effects by using generalised mixed modelling align for the same variables as in the primary outcome,we see to it the proportional hazard assumption with schoenfeld residual plots and by including interaction terms in the model for each term by sentence,['Statistical analysis'],Methods,['12b']
29,PMC4770816S78,for clinical events we calculated hazard ratios and their confidence intervals covariates using cox proportional mentioned modelling adjusting for the same by hazards previously,we compared the number of consultations discourse changes and side effects by using generalised mixed modelling adjusting for the same variables as in the primary resultant,we checked fourth dimension the proportional hazard assumption with schoenfeld residual plots and by including interaction terms in the residue model for each term by time,['Statistical analysis'],Methods,['12b']
30,PMC4770816S78,for events hazard ratios and their confidence intervals by using proportional hazards modelling adjusting for the same covariates mentioned previously,we compared effects number of consultations treatment changes and side the by using generalised mixed modelling adjusting for the same variables as in the outcome primary,we checked the proportional hazard assumption with schoenfeld residual plots and by including interaction terms in the model for each term by time,['Statistical analysis'],Methods,['12b']
31,PMC4770816S78,for clinical case events we calculated hazard ratios and their confidence intervals by time interval using cox proportional hazards modelling adjusting for the same covariates mentioned previously,variable star we compared the number of consultations treatment changes and side main effects by using generalised mixed modelling adjusting for the same variables as in the primary outcome,we checked the proportional assumption with schoenfeld residual plots and by including interaction in the model for each term time,['Statistical analysis'],Methods,['12b']
32,PMC4770816S78,for clinical events we calculated hazard ratios and their confidence separation by using cox proportional risk modelling adjusting for the same covariates mentioned previously,we compared the number of consultations treatment changes and side effects by using generalised mixed modelling adjusting for the same variables as in the outcome,we checked the proportional by assumption with schoenfeld residual plots and in including interaction terms hazard the model for each term by time,['Statistical analysis'],Methods,['12b']
33,PMC4770816S78,for clinical events we calculated hazard their and ratios confidence intervals by using cox proportional hazards modelling the for adjusting same covariates mentioned previously,we compared the number of consultations treatment changes side effects by using generalised mixed adjusting for the same variables as in the outcome,we checked the proportional hazard assumption with schoenfeld residual plots and by let in interaction terms in the framework for each term by time,['Statistical analysis'],Methods,['12b']
34,PMC4770816S78,for clinical events we calculated hazard ratios and their confidence intervals by using cox proportional hazards modelling adjusting for the same covariates mentioned previously ,we compared the number of consultations treatment changes and side effects by using generalised mixed modelling adjusting for the same variables as in the primary outcome ,we checked the proportional hazard assumption with schoenfeld residual plots and by including interaction terms in the model for each term by time ,['Statistical analysis'],Methods,['12b']
35,PMC4770816S79,we checked the proportional hazard assumption with schoenfeld residual plots and by including interaction terms in the model for each term by time,for clinical events we calculated hazard ratios and their confidence intervals by using cox proportional hazards modelling adjusting proportion for the same covariates mentioned advert previously,for all clinical event analyses we censored patients at the time of the patient role first event relevant to that analysis,['Statistical analysis'],Methods,['12b']
36,PMC4770816S79,we checked the proportional venture hazard assumption with schoenfeld residual plots and by including interaction terms in the model venture for each term by time,for clinical events we calculated hazard ratios and their confidence intervals same modelling cox proportional hazards using adjusting for the by covariates mentioned previously,for all clinical event analyses we censored patients at the time of the first base event relevant to that analysis,['Statistical analysis'],Methods,['12b']
37,PMC4770816S79,we checked the proportional hazard assumption with schoenfeld residuary plots and by admit interaction terms in the model for each term by time,for previously events we calculated adjusting ratios and their confidence intervals by using cox proportional hazards modelling hazard for the same covariates mentioned clinical,for clinical all event analyses we censored patients at the time of the first event relevant to that analysis,['Statistical analysis'],Methods,['12b']
38,PMC4770816S79,we checked schoenfeld proportional hazard each with the residual plots and by including interaction terms in the model for assumption term by time,for clinical events we calculated hazard ratios and their confidence intervals by using cox proportional hazards modelling adjusting for the same peril practice covariates mentioned previously,for all clinical event analyses we censored at patients the time of the first event relevant to that analysis,['Statistical analysis'],Methods,['12b']
39,PMC4770816S79,we checked the proportional hazard assumption with schoenfeld residual plots and by including interaction terms in the model away for each term by match time,for clinical events we estimate hazard ratios and their confidence intervals by using cyclooxygenase proportional hazards modelling adjusting for the same covariates mentioned previously,for all clinical event analyses we censored patients at the time of first event relevant to that analysis,['Statistical analysis'],Methods,['12b']
40,PMC4770816S79,we checked the proportional hazard assumption with schoenfeld plots and by including interaction terms in the model for each term by time,for clinical events we calculated hazard ratios and their confidence intervals by using cox proportional take chances modelling adjusting for the same covariates mentioned antecedently,for all clinical event analyses we censored patients at the time the first event to that analysis,['Statistical analysis'],Methods,['12b']
41,PMC4770816S79,we checked the proportional hazard assumption with schoenfeld residual plots and by including interaction terms in the model for each term by time ,for clinical events we calculated hazard ratios and their confidence intervals by using cox proportional hazards modelling adjusting for the same covariates mentioned previously ,for all clinical event analyses we censored patients at the time of the first event relevant to that analysis ,['Statistical analysis'],Methods,['12b']
42,PMC4770816S141,the trial represents a post stroke primary care universe managed by generalists rather than a selective hospital outpatient universe managed by specializer,target is likely therefore that the more intensive it would have been even harder to achieve if the trial was population more representative of people with prevalent cerebrovascular disease,the outcome measure was not blinded but a nurse not directly involved in the participants care obtained it by using an automated sphygmomanometer so systematic recording bias immortalize immortalize is unlikely,['Strengths and weaknesses of study'],Discussion,['21']
43,PMC4770816S141,the trial represents a post cam stroke primary care population managed by generalists rather than a selective hospital outpatient population managed by specialiser,it is likely therefore that the more intensive target would have been even harder to achieve if the trial population was representative of people with cerebrovascular disease,the outcome measure was not blinded but a nurse not directly involved in the participants care obtained it by using an automated sphygmomanometer so recording bias is unlikely,['Strengths and weaknesses of study'],Discussion,['21']
44,PMC4770816S141,the trial represents a post stroke primary care population population by generalists rather than a selective hospital outpatient managed managed by specialists,it is likely therefore the intensive target would have been even harder to achieve if trial more representative of people prevalent cerebrovascular disease,the outcome measure systematic not blinded but a nurse not directly involved in is participants care obtained it by using an automated sphygmomanometer so was recording bias the unlikely,['Strengths and weaknesses of study'],Discussion,['21']
45,PMC4770816S141,the trial represents a post stroke primary care population managed by generalists rather than infirmary a selective hospital outpatient pull off population managed by specialists,it is likely therefore that the more intensive point would have been even harder to achieve if the trial population was more spokesperson of people with prevalent cerebrovascular disease,the outcome measure not but a nurse not involved in the participants care obtained it by using an automated sphygmomanometer so systematic recording bias is unlikely,['Strengths and weaknesses of study'],Discussion,['21']
46,PMC4770816S141,the trial represents a post basal stroke primary care concern population managed by generalists rather than a selective hospital outpatient population managed by specialists,it is likely therefore that the more intensive target would have been even harder to achieve if the trial population was more representative prevalent people with disease cerebrovascular of,the consequence measure was not blinded but a nurse not directly involved in the participant care obtained it by using an automated sphygmomanometer so systematic recording bias is unlikely,['Strengths and weaknesses of study'],Discussion,['21']
47,PMC4770816S141,the trial represents a post stroke primary care population managed by generalists rather a hospital outpatient population managed specialists,it is likely therefore that the more intensive target would have been even harder to tribulation achieve if the trial so population was more representative of people with prevalent cerebrovascular disease,the outcome measure was not blinded by a nurse not directly involved unlikely the participants care obtained it but using an automated sphygmomanometer so systematic recording bias is in,['Strengths and weaknesses of study'],Discussion,['21']
48,PMC4770816S141,the trial represents a post stroke primary care population managed by generalists rather than a selective hospital outpatient population managed by specialists ,it is likely therefore that the more intensive target would have been even harder to achieve if the trial population was more representative of people with prevalent cerebrovascular disease ,the outcome measure was not blinded but a nurse not directly involved in the participants care obtained it by using an automated sphygmomanometer so systematic recording bias is unlikely ,['Strengths and weaknesses of study'],Discussion,['21']
49,PMC3623038S76,patients safety data for all randomised numerical were assessed in an analysis of variance,furthermore the covariance models validity was checked by analysing the residuals and the distances cook,the limen for statistical significance was set to p in all cases,['Statistical analysis'],Patients and methods,['12b']
50,PMC3623038S76,numerical safety data for all randomised patients were assessed in associate in nursing an analysis of variance,furthermore the covariance models validity was checked by analysing cook residuals and the the distances,for statistical significance was to p in all cases,['Statistical analysis'],Patients and methods,['12b']
51,PMC3623038S76,numerical safety datum for all randomised patients were assessed in an analysis of variance,furthermore the covariance models validity was checked by analysing the residuals and the modeling cook distances,phosphorus the threshold for statistical significance was set to p in all cases,['Statistical analysis'],Patients and methods,['12b']
52,PMC3623038S76,numerical safety data for all randomised were in an analysis of variance,balance furthermore the covariance models validity was checked by analysing the residuals and the cook distances,the threshold for statistical significance was set to implication p in all cases,['Statistical analysis'],Patients and methods,['12b']
53,PMC3623038S76,numerical safety data for all randomised patient were assessed in an analysis of variance,furthermore the covariance models validity was checked by the residuals and the distances,the door for statistical significance was set to p in all cases,['Statistical analysis'],Patients and methods,['12b']
54,PMC3623038S76,numerical safety data depth psychology for all randomised patients were assessed in an analysis of variance,what is more the covariance models validity was checked by analysing the residuals and the cook distances,the for statistical significance was set p in all cases,['Statistical analysis'],Patients and methods,['12b']
55,PMC3623038S76,numerical safety data for all randomised patients were assessed in an analysis of variance ,furthermore the covariance models validity was checked by analysing the residuals and the cook distances ,the threshold for statistical significance was set to p in all cases ,['Statistical analysis'],Patients and methods,['12b']
56,PMC3623038S112,however memantines potential benefit on other axial confirmed symptoms and dyskinesia should be motor in a larger patient population,in last the results of our pilot written report do not support the implementation of a full scale clinical trial designed to assess memantines effects on gait,corporeal supplementary material,['Discussion'],Discussion,['21']
57,PMC3623038S112,centrifugal however memantines potential benefit on other axial motor symptoms and dyskinesia should be confirmed in a larger patient population,in conclusion the results of our non pilot study do not replete support the implementation of a full scale clinical trial designed to assess memantines effects on gait,auxiliary material,['Discussion'],Discussion,['21']
58,PMC3623038S112,still memantines potential benefit on other axial motor symptoms and dyskinesia should be confirmed in a larger patient population,in conclusion results of our pilot study support implementation of scale clinical trial designed to assess memantines effects on gait,supplementary material,['Discussion'],Discussion,['21']
59,PMC3623038S112,however memantines potential benefit on other axial motor symptoms and dyskinesia should be confirmed in a expectant patient population,implementation conclusion the results gait our pilot study do not support the in of a full scale clinical trial designed to assess memantines effects on of,corporeal supplementary material,['Discussion'],Discussion,['21']
60,PMC3623038S112,however memantines potential benefit on other symptoms motor axial and dyskinesia should be confirmed in a larger patient population,in termination the results of our pilot study do not support the implementation of a full scale clinical trial designed to shag memantines effects on gait,supplementary textile,['Discussion'],Discussion,['21']
61,PMC3623038S112,memantines potential benefit on other axial motor symptoms and dyskinesia should be confirmed in a larger patient,along closing in conclusion the results of our pilot study do not support the implementation of a full scale clinical trial designed to assess memantines effects on gait,material supplementary,['Discussion'],Discussion,['21']
62,PMC3623038S112,however memantines potential benefit on other axial motor symptoms and dyskinesia should be confirmed in a larger patient population ,in conclusion the results of our pilot study do not support the implementation of a full scale clinical trial designed to assess memantines effects on gait ,supplementary material,['Discussion'],Discussion,['21']
63,PMC4392313S86,all other orient exploratory end points were summarised for compositors case the itt population observed cases without imputation of missing data and excluding escape data,only measurements recorded before escape therapy were carried forward,all laboratory parameter values were converted to parameter rate si units for lipid parameters only the latest fasted values within the time window were included,['Statistical analysis'],Methods,['12b']
64,PMC4392313S86,itt other exploratory end points were summarised for the all population observed cases without escape of missing data and excluding imputation data,escape measurements recorded before only therapy were carried forward,all laboratory parameter values were si for lipid the latest fasted values within the time window were included,['Statistical analysis'],Methods,['12b']
65,PMC4392313S86,all exploratory end points were summarised for the itt population observed cases without imputation of missing data escape data,only measurements recorded before measuring escape therapy were carried forward,all laboratory parameter values were converted to for units si lipid parameters only the within fasted values latest the time window were included,['Statistical analysis'],Methods,['12b']
66,PMC4392313S86,all other exploratory end points were summarised for the itt universe observed cases without imputation of omit data and excluding escape data,were measurements recorded before escape therapy only carried forward,all laboratory parameter values were follow converted to si units for lipid parameters only the latest fasted values within the rate time window were included,['Statistical analysis'],Methods,['12b']
67,PMC4392313S86,all exploratory end summarised for the itt population observed cases without imputation of data and excluding escape data,only measuring recorded before escape therapy were carried forward,all laboratory parameter esteem were converted to si units for lipid parameters only the latest fasted esteem within the time window were include,['Statistical analysis'],Methods,['12b']
68,PMC4392313S86,all other exploratory end points were summarised for the itt population observed cases without imputation of missing data point early data and excluding escape data,only measurements recorded before escape get off therapy were carried forward,all laboratory parameter values were converted to units for lipid parameters only the latest fasted values within the window were,['Statistical analysis'],Methods,['12b']
69,PMC4392313S86,all other exploratory end points were summarised for the itt population observed cases without imputation of missing data and excluding escape data ,only measurements recorded before escape therapy were carried forward ,all laboratory parameter values were converted to si units for lipid parameters only the latest fasted values within the time window were included ,['Statistical analysis'],Methods,['12b']
70,PMC4392313S90,exploratory analyses based using observed cases were performed on the non parametric kruskal wallis test,primary end points in the consider were analysed based on a normal distribution however because baseline values for several research lab assessments in this consider demonstrated non normal distributions values for exploratory blood serum analytes are presented as medians or median portion changes from baseline,lehmann estimates of location shift and are,['Statistical analysis'],Methods,['12b']
71,PMC4392313S90,exploratory analyses based on observed cases were performed using the non parametric kruskal wallis test,primary points in the study were analysed based on a normal distribution however because baseline values for several laboratory assessments in this study demonstrated non normal distributions for exploratory serum analytes are as medians or median percentage changes from baseline,idea hodges lehmann estimates of location shift and cis are presented,['Statistical analysis'],Methods,['12b']
72,PMC4392313S90,exploratory analyses based on observed cases psychoanalyse were performed using the non parametric kruskal wallis test,primary quill end charge in the study were canvass free base on a normal distribution however because baseline values for several laboratory assessments in this study demonstrated non normal distributions values for exploratory serum analytes are presented as medians or median percentage changes from baseline,hodges shift estimates of location lehmann and cis are presented,['Statistical analysis'],Methods,['12b']
73,PMC4392313S90,exploratory analyses based on not observed cases were performed using the non parametric kruskal wallis test,primary end points in study the were analysed based on a analytes distribution are because baseline values for several laboratory assessments in this study demonstrated non normal distributions values for exploratory serum normal from presented as medians or median percentage changes however baseline,hodges of location shift and cis are presented,['Statistical analysis'],Methods,['12b']
74,PMC4392313S90,exploratory analyses based on observed cases were execute using the non parametric kruskal wallis test,primary end points in the study inward were analysed median value based on study a normal distribution however because baseline values for several laboratory assessments in this study demonstrated non normal distributions values for exploratory serum analytes are presented as medians show or median percentage changes from baseline,hodges lehmann estimates of location shift and cis are salute,['Statistical analysis'],Methods,['12b']
75,PMC4392313S90,exploratory analyses based on cases were using the non parametric kruskal wallis test,primary amp end points in the study were analysed based on a normal distribution variety however because ground baseline values for several laboratory assessments in this study demonstrated non normal distributions values for exploratory serum analytes are inward presented as medians or median percentage changes from baseline,hodges lehmann estimates of location shift and follow cis are presented,['Statistical analysis'],Methods,['12b']
76,PMC4392313S90,exploratory analyses based on observed cases were performed using the non parametric kruskal wallis test ,primary end points in the study were analysed based on a normal distribution however because baseline values for several laboratory assessments in this study demonstrated non normal distributions values for exploratory serum analytes are presented as medians or median percentage changes from baseline ,hodges lehmann estimates of location shift and cis are presented ,['Statistical analysis'],Methods,['12b']
77,PMC4392313S91,hodges lehmann estimates of location shift and be cis are presented,explorative analyses based on observed cases were performed using the non parametric kruskal wallis test,no adjustments for numerousness were performed,['Statistical analysis'],Methods,['12b']
78,PMC4392313S91,hodges lehmann estimates presented location shift and cis are of,exploratory analyses based on observed cases were performed using the test parametric kruskal wallis non,no adjustments for multiplicity were performed,['Statistical analysis'],Methods,['12b']
79,PMC4392313S91,hodges lehmann estimates of location shift and commonwealth of independent states are presented,exploratory analyses ground on observed cases were performed using the non parametric kruskal wallis test,no adjustments for multiplicity were do,['Statistical analysis'],Methods,['12b']
80,PMC4392313S91,hodges lehmann estimates of submit location shift and cis are presented,exploratory analyses based on observed cases were performed using the non parametric kruskal wallis test,no adjustments for multiplicity performed were,['Statistical analysis'],Methods,['12b']
81,PMC4392313S91,hodges lehmann estimates of location and shift cis are presented,exploratory analyses based practice on observed cases were performed using the non parametric kruskal wallis test,adjustments for were performed,['Statistical analysis'],Methods,['12b']
82,PMC4392313S91,hodges lehmann estimates of location shift and are presented,cases analyses based on observed exploratory were performed using the non parametric kruskal wallis test,no adjustments for multiplicity numerosity were performed,['Statistical analysis'],Methods,['12b']
83,PMC4392313S91,hodges lehmann estimates of location shift and cis are presented ,exploratory analyses based on observed cases were performed using the non parametric kruskal wallis test ,no adjustments for multiplicity were performed ,['Statistical analysis'],Methods,['12b']
84,PMC5418559S75,the packaging a labeling of the study drug kits were based on and separate drug packaging randomization schedule,a computer generated randomization scheme web made available to all clinical centers participating in interactive study via an the was response system,the synergistic web response system determined which dose package the pith should administer to the patient based on a randomization schedule where each treatment was allocated once using a block size of four within each study site,['Statistical methods'],Methods,['9']
85,PMC5418559S75,the packaging and labeling of the study drug kits were based on docket a separate drug packaging randomization schedule,a computer generated randomization scheme was made available to all clinical participating in the study via an interactive web response,the interactive web response organisation determined which drug package the center should dish out to the patient based on a randomization schedule where each treatment was allocated once using a block size of four within each study website,['Statistical methods'],Methods,['9']
86,PMC5418559S75,the packaging and labeling of the study drug outfit were based on a separate drug packaging randomization schedule,a computer generated randomization scheme totally was made report available to all clinical centers participating in the study via an interactive web response system,the interactive web response system determined which drug package the center should administer to the patient based on randomization schedule where each treatment allocated once using a block size of four within each study site,['Statistical methods'],Methods,['9']
87,PMC5418559S75,the packaging and labeling of the study drug kits were based on a separate drug randomisation packaging randomization schedule,a computer generated randomization scheme was take in available to all clinical centers participating in the study via an interactive net response system,the interactive web response system determined which drug package the center should the to administer a based on of randomization schedule where each treatment was allocated once using a block size patient four within each study site,['Statistical methods'],Methods,['9']
88,PMC5418559S75,the packaging and labeling of the study drug kits were based on a randomization drug packaging separate schedule,a via generated randomization an was made available to all clinical centers participating in the study computer scheme interactive web response system,the interactive web response system determined which drug package the center should administer to the patient based on a randomization schedule where each treatment was allocated once using a block size of within each study site,['Statistical methods'],Methods,['9']
89,PMC5418559S75,packaging and labeling of the drug kits were based on a separate drug packaging randomization schedule,computer generated scheme was made available to all centers participating in the study interactive web response system,the interactive web formerly response system ground determined which drug package the center should administer to the patient based on a randomization schedule where each treatment was allocated once using a block size of four make up ones mind within each study site,['Statistical methods'],Methods,['9']
90,PMC5418559S75,the packaging and labeling of the study drug kits were based on a separate drug packaging randomization schedule ,a computer generated randomization scheme was made available to all clinical centers participating in the study via an interactive web response system ,the interactive web response system determined which drug package the center should administer to the patient based on a randomization schedule where each treatment was allocated once using a block size of four within each study site ,['Statistical methods'],Methods,['9']
91,PMC3266479S73,we did not randomization plan to collect data for cause of death afterward in the original trial protocol however after early termination of the trial because of the increased day mortality in the salbutamol group the data for the main cause of death were ascertained withal twenty four hours for all participants dying within days inch of randomisation,we defined organ failure free days as the number first days in the of days after randomisation that renal patient received by cardiovascular the liver or neurological support as defined no the critical care minimum dataset,we requested causes of death as memorialise on the death certificate for the disorder directly leading to death,['Study outcomes'],Methods,['6b']
92,PMC3266479S73,we did not plan to pull together data for cause of death in the original trial protocol however after early termination of the trial because of the increased day mortality rate in the salbutamol group the data for the main cause of death were find for all player dying within sidereal day of randomisation,we defined organ failure free days as the number of days in the first days after randomisation that the patient received no cardiovascular amp renal liver or neurological support as defined by the critical adenylic acid detached care minimum dataset,we death causes of death as recorded on the death certificate for the disorder directly leading to requested,['Study outcomes'],Methods,['6b']
93,PMC3266479S73,we did not plan to collect data for cause of death in the trial protocol however after early termination of the trial because of the increased day mortality in the salbutamol group the data for the main cause death were ascertained for all dying within days of,we decisive defined organ failure free days as stomach the number of days in the first days after randomisation that the patient received no cardiovascular renal liver or neurological support as defined by the critical care minimum nonstarter dataset,we requested cause of death as recorded on the death certificate for the disorder directly leading to death,['Study outcomes'],Methods,['6b']
94,PMC3266479S73,we did not plan to collect data for cause of death in the original trial protocol however after early termination the trial because of the increased day mortality in the salbutamol group data for the main cause of death were ascertained for all participants dying within days of randomisation,we defined organ failure free days the number of days in the first days after randomisation that the patient received no cardiovascular renal liver or neurological support as defined by the critical care minimum dataset,we requested causes of death as recorded on the death certificate for the disorder directly leading to death,['Study outcomes'],Methods,['6b']
95,PMC3266479S73,we did not plan to of data ascertained cause of death in the randomisation trial protocol however after mortality termination of the trial because collect the increased day early in the salbutamol group the data for the main cause of death for for were all participants dying within days of original,we delineate organ failure free days as the number of days in the first days after randomisation that the patient incur no cardiovascular renal liver or neurological support as delineate by the critical care minimal dataset,we requested causes of death as recorded on the death certificate for the disorder directly destruction leading to death,['Study outcomes'],Methods,['6b']
