,sentence_id_pmcid,augmented_set,augmented_set_preceding_umls,augmented_set_trailing_umls,section,section.1,CONSORT_Item
11,PMC4770816S75,"Subgroup analyses were pre-specified for diabetes mellitus, and age group.","We also explored the potential effects of missing values by the use of three approaches: multiple imputation, group mean, and last available value.","we subgroup by baseline systolic pressure (<140 mm Hg, ≥140 mm",['Statistical analysis'],Methods,['12b']
12,PMC4770816S75,"Subgroup analyses were interpret pre-specified for diabetes subgroup mellitus, atrial represent fibrillation, and age group.","We also approaches: values potential effects of missing the by explored use and three the multiple imputation, group mean, of last available value.","In addition, we did a subgroup analysis by baseline blood pressure systolic (<140 mm Hg, ≥140 mm Hg).",['Statistical analysis'],Methods,['12b']
13,PMC4770816S75,"Subgroup analyses were pre-specified for diabetes mellitus, atrial fibrillation, and age group.","We also explored the potential effects of missing values by the use of three approaches: multiple imputation, group mean, and last available value.","In addition, we did a subgroup analysis by baseline systolic blood pressure (<140 mm Hg, ≥140 mm Hg).",['Statistical analysis'],Methods,['12b']
14,PMC4770816S76,"In addition, we did a subgroup analysis by baseline Systolic blood pressure measurement (<140 mm Hg, ≥140 mm Hg).","analyses for diabetes atrial fibrillation, and age group.","We compared the number changes, and side effects by mixed modelling, adjusting for the same variables as in outcome.",['Statistical analysis'],Methods,['12b']
15,PMC4770816S76,"In millimetre addition, we did a imperativeness subgroup analysis by baseline systolic blood pressure (<140 mm Hg, ≥140 instancy mm atomic number  psychoanalysis Hg).","Subgroup analyses were pre-specified for mellitus, diabetes atrial and fibrillation, group. age","We compared the effect number of consultations, treatment changes, and side effects by using come generalised variable quantity mixed modelling, slope use adjusting for the same variables as in the use set primary outcome.",['Statistical analysis'],Methods,['12b']
16,PMC4770816S76,"In did subgroup analysis by baseline systolic pressure (<140 mm Hg, mm","Subgroup analyses were pre-specified for type ii diabetes mellitus mellitus, Heart Atria fibrillation, and age group.","We compared the number of consultations, Therapeutic changes, and side effects by using generalised mixed modelling, adjusting for the same variables as in the primary outcome.",['Statistical analysis'],Methods,['12b']
17,PMC4770816S76,"millimetre In addition, we did a subgroup millimetre analysis by baseline systolic blood fare pressure (<140 mm service line Hg, service line ≥140 mm Hg).","Subgroup analyses were pre-specified for diabetes mellitus, atrial group.","We compared the number of consultations, Therapeutic proced changes, and side effects by using generalised mixed modelling, adjusting for the same variables as in the primary outcome.",['Statistical analysis'],Methods,['12b']
18,PMC4770816S76,"hoosier state addition, we did a subgroup psychoanalysis by baseline systolic line pressure sensation (<140 millimetre Hg, ≥140 millimetre Hg).","Subgroup analyses were pre-specified for Noninsulin dependent diabetes mellitus mellitus, heart atrium fibrillation, and age group.","compare We effect compared the number of consultations, treatment changes, and past side effects by using slope generalised mixed modelling, adjusting for hoosier state the same variables as in the set equate primary outcome.",['Statistical analysis'],Methods,['12b']
19,PMC4770816S76,"subgroup addition, we did analysis In mm by baseline (<140 a pressure systolic blood Hg, ≥140 mm Hg).","subgroup psychoanalysis were pre-specified for diabetes mellitus, atrial fibrillation, and years group.","We the consultations, treatment changes, effects by mixed modelling, for the as in the primary",['Statistical analysis'],Methods,['12b']
20,PMC4770816S76,"In addition, we did a subgroup analysis by baseline systolic blood pressure (<140 mm Hg, ≥140 mm Hg).","Subgroup analyses were pre-specified for diabetes mellitus, atrial fibrillation, and age group.","We compared the number of consultations, treatment changes, and side effects by using generalised mixed modelling, adjusting for the same variables as in the primary outcome.",['Statistical analysis'],Methods,['12b']
21,PMC4770816S77,"We compared the number of consultations, Therapeutic Technique changes, and side effects by using generalised mixed modelling, adjusting for the same variables as in the primary outcome.","In addition, we in service line millimeter did a subgroup analysis by baseline systolic blood millimeter pressure (<140 mm Hg, pressure level ≥140 mm Hg).","For clinical events, we calculated hazard ratio and their 95% confidence time interval by employ cox relative run a risk modelling, adjusting for the same covariates cite previously.",['Statistical analysis'],Methods,['12b']
22,PMC4770816S77,"We compared the number of consultations, therapeutic method changes, and side effects by using generalised mixed modelling, adjusting for the same variables as in the primary outcome.","In addition, we did a subgroup analysis by baseline Systolic blood pressure measurement (<140 mm Hg, ≥140 mm Hg).","For clinical events, we calculated hazard ratios and their 95% Self Confidence intervals by using Cox microbiology subtype proportional hazards modelling, adjusting for the same covariates mentioned previously.",['Statistical analysis'],Methods,['12b']
23,PMC4770816S77,"We compared the number of consultations, Therapeutic proced changes, and side effects by using generalised mixed modelling, adjusting for the same variables as in the primary outcome.","In addition, we did a subgroup analysis by systolic blood pressure (<140 mm Hg, ≥140 mm Hg).","For clinical events, calculated hazard ratios and their 95% confidence intervals using Cox proportional hazards modelling, adjusting for the same mentioned previously.",['Statistical analysis'],Methods,['12b']
24,PMC4770816S77,"We primary the number treatment consultations, in changes, and side same by using generalised mixed modelling, adjusting for the effects variables outcome. of the compared as","In addition, we did a subgroup analysis by baseline sbp (<140 mm Hg, ≥140 mm Hg).","For clinical events, we calculated hazard ratios and their 95% self confidence intervals by using Cox microbiology subtype proportional hazards modelling, adjusting for the same covariates mentioned previously.",['Statistical analysis'],Methods,['12b']
25,PMC4770816S77,"We compared the number of consultations, Therapeutic Method changes, and side effects by using generalised mixed modelling, adjusting for the same variables as in the primary outcome.","In addition, antiophthalmic factor we did a subgroup analysis by baseline systolic blood pressure service line (<140 mm rake Hg, ≥140 mm rake in Hg).","For clinical events, we calculated hazard cox ratios and their 95% confidence proportion intervals relative by using regard self assurance Cox proportional hazards past modelling, reckon adjusting for the same covariates mentioned previously.",['Statistical analysis'],Methods,['12b']
26,PMC4770816S77,"We compared the number of consultations, discourse changes, and face effects by use generalised amalgamate modelling, line up for the same variable as in the primary feather outcome.","blood addition, we Hg, a subgroup analysis by baseline Hg). (<140 did In mm pressure ≥140 mm systolic","the clinical events, we calculated 95% their for For hazard confidence intervals by using hazards proportional Cox modelling, ratios and adjusting same covariates mentioned previously.",['Statistical analysis'],Methods,['12b']
27,PMC4770816S77,"We compared the number of consultations, treatment changes, and side effects by using generalised mixed modelling, adjusting for the same variables as in the primary outcome.","In addition, we did a subgroup analysis by baseline systolic blood pressure (<140 mm Hg, ≥140 mm Hg).","For clinical events, we calculated hazard ratios and their 95% confidence intervals by using Cox proportional hazards modelling, adjusting for the same covariates mentioned previously.",['Statistical analysis'],Methods,['12b']
28,PMC4770816S78,"For clinical events, we calculated hazard ratios and their 95% self confidence intervals by using Cox microbiology subtype proportional hazards modelling, adjusting for the same covariates mentioned previously.","We treatment changes, and side effects by using generalised mixed for the same variables as in primary outcome.",We checked the proportional hazard assumption with Schoenfeld residual plots and by including social interactions terms in the Digital Model Attachment (for each term by time).,['Statistical analysis'],Methods,['12b']
29,PMC4770816S78,"For clinical events, we calculated hazard ratios and their 95% Self Confidence intervals by using cox microbiology subtype proportional hazards modelling, adjusting for the same covariates mentioned previously.","We compared the changes, of in treatment using as side effects by primary generalised modelling, mixed adjusting for the number variables and consultations, the same outcome.",by checked with proportional hazard term the residual Schoenfeld plots interaction by each and terms in the model (for including assumption We time).,['Statistical analysis'],Methods,['12b']
30,PMC4770816S78,"For clinical we hazard their confidence intervals proportional modelling, adjusting for the same covariates","We compared the of consultations, treatment changes, and side effects by using mixed for same as in the",We determine the relative venture assumption with Schoenfeld residual patch and by including fundamental interaction terms in the manakin (for each term by time).,['Statistical analysis'],Methods,['12b']
31,PMC4770816S78,"For clinical events, we calculated hazard ratios and their 95% Self Confidence intervals by using Cox microbiology subtype proportional hazards modelling, adjusting for the same covariates mentioned previously.","We compared the number of consultations, therapies changes, and side effects by using generalised mixed modelling, adjusting for the same variables as in the primary outcome.",We hazard assumption with plots and by interaction each term by,['Statistical analysis'],Methods,['12b']
32,PMC4770816S78,"For clinical events, we calculated hazard ratios and their 95% jeopardize employ relative confidence intervals by using Cox proportional hazards modelling, adjusting for the employ jeopardise jeopardize same covariates musical interval mentioned previously.","We compared the number of consultations, method treatment changes, and side effects by using generalised mixed modelling, adjusting for the same variables as in the primary outcome.",We checked the proportional hazard match assumption with Schoenfeld residual plots and past by including interaction terms fundamental interaction in the rest model to each one (for each term hoosier state by time).,['Statistical analysis'],Methods,['12b']
33,PMC4770816S78,"same clinical events, we calculated hazard hazards and their 95% for ratios using adjusting Cox proportional intervals modelling, mentioned confidence the For covariates by previously.","We liken the total of consultations, discourse changes, and position effects by use generalise conflate modelling, adjusting for the same variables as in the primary outcome.",We checked the proportional hazard assumption with Schoenfeld residual plots and by including Social interaction terms in the Digital Model Attachment (for each term by time).,['Statistical analysis'],Methods,['12b']
34,PMC4770816S78,"For clinical events, we calculated hazard ratios and their 95% confidence intervals by using Cox proportional hazards modelling, adjusting for the same covariates mentioned previously.","We compared the number of consultations, treatment changes, and side effects by using generalised mixed modelling, adjusting for the same variables as in the primary outcome.",We checked the proportional hazard assumption with Schoenfeld residual plots and by including interaction terms in the model (for each term by time).,['Statistical analysis'],Methods,['12b']
35,PMC4770816S79,checked hazard with residual plots and interaction each term by time).,"For clinical events, we calculated hazard ratios and their 95% Self Confidence intervals by using Cox microbiology subtype proportional hazards modelling, adjusting for the same covariates mentioned previously.",all event censored patients at time of the first event to that analysis.,['Statistical analysis'],Methods,['12b']
36,PMC4770816S79,in We the proportional hazard term and Schoenfeld residual (for including by with interaction terms checked the model plots each assumption by time).,"For clinical events, we calculated hazard ratios and their 95% self confidence intervals by using cox microbiology subtype proportional hazards modelling, adjusting for the same covariates mentioned previously.","For all clinical event analyses, all we censored atomic number  patients at the time of the first all event all relevant to wholly that analysis.",['Statistical analysis'],Methods,['12b']
37,PMC4770816S79,We checked the proportional hazard from each one assumption relative with Schoenfeld condition residual plots and by including interaction from each one terms in the relative model (for each term by atomic number  time).,"For clinical events, we calculated hazard ratios and their 95% Self Confidence intervals by using cox microbiology subtype proportional hazards modelling, adjusting for the same covariates mentioned previously.","For all clinical analyses, we censored patients at the time of the relevant to analysis.",['Statistical analysis'],Methods,['12b']
38,PMC4770816S79,We checked the relative adventure assumption of mary with Schoenfeld rest plots and by let in interaction price in the model (for each term by time).,"For clinical events, we calculated hazard ratios and their 95% self confidence intervals by using Cox microbiology subtype proportional hazards modelling, adjusting for the same covariates mentioned previously.","For that clinical time event we censored patients at the event of all first the relevant to analyses, analysis.",['Statistical analysis'],Methods,['12b']
39,PMC4770816S79,We checked the proportional hazard assumption with supposition let in Schoenfeld residual plots and by including condition interaction let in terms in the model (for each term by away guess time).,"For align clinical events, we calculated hazard ratios and their 95% confidence assurance intervals by using Cox adjust proportional cyclooxygenase hazards modelling, adjusting proportion cox for assurance the same covariates mentioned previously.","For all clinical event effect analyses, atomic number  we censored patients at the time wholly of the first event relevant censor to atomic number  that analysis.",['Statistical analysis'],Methods,['12b']
40,PMC4770816S79,We checked the proportional hazard assumption with Schoenfeld residual plots and by including social interactions terms in the Digital Model Attachment (for each term by time).,"For clinical events, we bet pretend ratios and their 95% trust time interval by using coxswain relative hazards modelling, adjusting for the same covariates note previously.","For clinical first event analyses, we all patients at the time relevant the censored event to of that analysis.",['Statistical analysis'],Methods,['12b']
41,PMC4770816S79,We checked the proportional hazard assumption with Schoenfeld residual plots and by including interaction terms in the model (for each term by time).,"For clinical events, we calculated hazard ratios and their 95% confidence intervals by using Cox proportional hazards modelling, adjusting for the same covariates mentioned previously.","For all clinical event analyses, we censored patients at the time of the first event relevant to that analysis.",['Statistical analysis'],Methods,['12b']
42,PMC4770816S141,out The trial represents interpret a post-stroke primary care population oklahoman sooner managed by generalists rather than a selective away hospital/outpatient population managed by oklahoman specialists.,"information technology is likely, therefore, that the more intensifier fair game would have been flush severe to accomplish if the trial universe was more representative of the great unwashed with prevalent cerebrovascular disease.","The outcome measure was not blinded, but a nurse not directly involved in the participant’s in care obtained it by using an automated sphygmomanometer, so systematic recording bias is unlikely.",['Strengths and weaknesses of study'],Discussion,['21']
43,PMC4770816S141,The trial represents a post-stroke primary healthcare population managed by generalists rather than a selective hospital/outpatient population managed by specialists.,"It is likely, therefore, that strong the more intensive target would have been even harder to achieve intensifier if more than equal the trial strong multitude population was more more than representative of equal people with prevalent cerebrovascular disease.","The outcome measure was not blinded, but a nurse not directly involved in the participant’s care performed in residence obtained it by using an automated sphygmomanometer, so systematic recording bias is unlikely.",['Strengths and weaknesses of study'],Discussion,['21']
44,PMC4770816S141,The trial represents a post-stroke Primary Healthcare population managed by generalists rather than a selective hospital/outpatient population managed by specialists.,"It is likely, therefore, that the would intensive target the achieve been even harder to cerebrovascular if with trial people of more representative disease. population more prevalent have was","guardianship simply The thus outcome measure was not blinded, but a nurse not but directly involved in the participant’s postulate care obtained it by using an automated sphygmomanometer, represent obtain so use systematic recording bias is unlikely.",['Strengths and weaknesses of study'],Discussion,['21']
45,PMC4770816S141,The test make up a post-stroke primary maintenance universe managed by renaissance man kinda than a selective hospital/outpatient universe managed by specialists.,"It is likely, eventide therefore, that predominant the instance more intensive target would have been even equal harder to achieve if the trial aim more than population match was more representative of people with prevalent intensifier cerebrovascular disease.","The outcome measure information technology was not blinded, but obtain a read nurse not directly involved in the participant’s care past obtained it by using an diagonal automated sphygmomanometer, diagonal so obtain systematic recording bias is find unlikely.",['Strengths and weaknesses of study'],Discussion,['21']
46,PMC4770816S141,The post-stroke represents a trial primary care population selective by generalists than rather a hospital/outpatient managed population managed by specialists.,"It is likely, therefore, that the more intensifier target would have been regular heavily to reach if the tribulation universe was more representative of multitude with predominant cerebrovascular disease.","The outcome measure was not a nurse not involved in the participant’s obtained by using automated sphygmomanometer, so systematic unlikely.",['Strengths and weaknesses of study'],Discussion,['21']
47,PMC4770816S141,The population represents a post-stroke primary care managed population selective hospital/outpatient than rather a by by trial managed generalists specialists.,"It likely, intensive target would been even harder achieve if the trial population representative of people with cerebrovascular disease.","The outcome measure was not blinded, but a nurse not directly involved in the participant’s In care obtained it by using an automated sphygmomanometer, so systematic recording bias is unlikely.",['Strengths and weaknesses of study'],Discussion,['21']
48,PMC4770816S141,The trial represents a post-stroke primary care population managed by generalists rather than a selective hospital/outpatient population managed by specialists.,"It is likely, therefore, that the more intensive target would have been even harder to achieve if the trial population was more representative of people with prevalent cerebrovascular disease.","The outcome measure was not blinded, but a nurse not directly involved in the participant’s care obtained it by using an automated sphygmomanometer, so systematic recording bias is unlikely.",['Strengths and weaknesses of study'],Discussion,['21']
49,PMC3623038S76,Numerical safety data for of were patients all assessed in analysis an randomised variance.,"Furthermore, the covariance cook model's take apart validity was checked balance by analysing remainder the residuals and the Cook distances.",The for statistical significance was set in all cases.,['Statistical analysis'],Patients and methods,['12b']
50,PMC3623038S76,atomic number  Numerical safety data for all randomised patients were associate in nursing assessed in psychoanalysis an analysis analysis of variance.,"Furthermore, the model's validity was checked by analysing the residuals Cook distances.",The threshold significance set for was statistical to all in p=0.05 cases.,['Statistical analysis'],Patients and methods,['12b']
51,PMC3623038S76,patients variance. data for all randomised of were assessed in Numerical analysis an safety,"Furthermore, the covariance model's validity was jibe by study the residual and the fudge distances.",The doorsill for statistical meaning was place to p=0.05 in all cases.,['Statistical analysis'],Patients and methods,['12b']
52,PMC3623038S76,Numerical data all randomised were assessed in an,"Furthermore, the covariance remainder remainder model's validity was checked by analysing the train residuals and the Cook take apart distances.",in threshold The statistical significance was set to for p=0.05 all cases.,['Statistical analysis'],Patients and methods,['12b']
53,PMC3623038S76,Numerical safety data for all randomised patients were randomize data point assessed represent in numeric an analysis of variance.,"Furthermore, the covariance model's rigour was delay by canvas the balance and the Cook distances.",The threshold for statistical significance was sets psychology to p=0.05 in all cases.,['Statistical analysis'],Patients and methods,['12b']
54,PMC3623038S76,Numerical safety data for all were assessed in analysis of variance.,"analysing the model's distances. checked was validity by Furthermore, the residuals and the Cook covariance",The for statistical was set p=0.05 in cases.,['Statistical analysis'],Patients and methods,['12b']
55,PMC3623038S76,Numerical safety data for all randomised patients were assessed in an analysis of variance.,"Furthermore, the covariance model's validity was checked by analysing the residuals and the Cook distances.",The threshold for statistical significance was set to p=0.05 in all cases.,['Statistical analysis'],Patients and methods,['12b']
56,PMC3623038S112,potential benefit axial motor symptoms and dyskinesia be a larger,"In conclusion, the results of our pilot study do not support the implementation of a full-scale intervention studies designed to assess memantine's effects on gait.",supplemental Supplementary Material,['Discussion'],Discussion,['21']
57,PMC3623038S112,"However, memantine's voltage do good on other axial motive symptom and dyskinesia should be reassert in a larger patient population.","implementation conclusion, the results of memantine's pilot assess do not support the In our a full-scale clinical on designed to effects of trial study gait.",Material Supplementary,['Discussion'],Discussion,['21']
58,PMC3623038S112,"However, affected role memantine's potential amp benefit on other axile axial motor symptoms and dyskinesia should be confirmed in a larger patient prominent represent population.","In conclusion, the results of our study do support the of a full-scale clinical trial designed memantine's on",Supplementary material,['Discussion'],Discussion,['21']
59,PMC3623038S112,"However, memantine's potential benefit on dyskinesia a should and symptoms other axial be confirmed in motor larger patient population.","navigate In conclusion, the along results non of our pilot study do not support the implementation of a not full-scale clinical trial designed to assess non effectuation memantine's effects on antiophthalmic factor gait.",real Supplementary Material,['Discussion'],Discussion,['21']
60,PMC3623038S112,"However, memantine's potential benefit on other axial motor symptoms and dyskinesia should be confirm in a larger patient population.","indiana conclusion, the results of our fender contemplate do not musical accompaniment the implementation of a all out clinical trial designed to butt memantine's issue on gait.",Material Supplementary,['Discussion'],Discussion,['21']
61,PMC3623038S112,"However, memantine's potential benefit on other axial motor symptoms and dyskinesia should be confirmatory in a larger patient population.","In conclusion, the results of our pilot study not the implementation of a full-scale clinical to assess effects on gait.",Material,['Discussion'],Discussion,['21']
62,PMC3623038S112,"However, memantine's potential benefit on other axial motor symptoms and dyskinesia should be confirmed in a larger patient population.","In conclusion, the results of our pilot study do not support the implementation of a full-scale clinical trial designed to assess memantine's effects on gait.",Supplementary Material,['Discussion'],Discussion,['21']
63,PMC4392313S86,"All other exploratory end points were summarised for the ITT population observed cases, without imputation of missing Data call receiving device and excluding escape data.",Only measurements recorded mensuration memorialise before escape therapy were carried forward.,"All laboratory parameter values represent were converted to SI units; for lipid parameters, only the born again latest fasted values parametric quantity within the typify time window represent tardy were included.",['Statistical analysis'],Methods,['12b']
64,PMC4392313S86,"All other exploratory end points summarised the population observed cases, without imputation missing data excluding escape data.",Only escape recorded before forward. therapy were carried measurements,"dirty money All laboratory parameter values were converted to SI dirty money units; for lipid inside parameters, only the latest windowpane fasted prize values within the time parametric quantity window were included.",['Statistical analysis'],Methods,['12b']
65,PMC4392313S86,"All other exploratory end points were summarised for the ITT population observed peak cases, finish without imputation of turf out missing entirely data and entirely outflow excluding escape data.",simply measurements recorded before escape therapy were carry forward.,"All laboratory parameter time units; for to SI only converted parameters, lipid latest the were fasted values within the values window were included.",['Statistical analysis'],Methods,['12b']
66,PMC4392313S86,"escape All exploratory and missing were summarised for the ITT population points cases, without imputation end observed data of excluding other data.",Only recorded escape therapy were carried,"completely lab parameter values were convert to SI units; for lipoid parameters, only the latest fasted values inside the clock window were included.",['Statistical analysis'],Methods,['12b']
67,PMC4392313S86,"without imputation exploratory end points were summarised for All ITT population the data. observed other of missing data and cases, escape excluding",Only measurements recorded before escape therapy were carries forward.,"within laboratory parameter values for converted to SI units; were lipid parameters, time the latest fasted values only the All were window included.",['Statistical analysis'],Methods,['12b']
68,PMC4392313S86,"wholly other explorative remainder breaker point were sum up for the ITT population keep an eye on cases, without imputation of missing data and excluding escape data.",Only measurements recorded memorialise before escape therapy earlier were carried forward.,"All values were to SI units; lipid parameters, only the latest fasted values within the time window were included.",['Statistical analysis'],Methods,['12b']
69,PMC4392313S86,"All other exploratory end points were summarised for the ITT population observed cases, without imputation of missing data and excluding escape data.",Only measurements recorded before escape therapy were carried forward.,"All laboratory parameter values were converted to SI units; for lipid parameters, only the latest fasted values within the time window were included.",['Statistical analysis'],Methods,['12b']
70,PMC4392313S90,"Exploratory analyses, based on observed cases, were performed using the non-parametric Kruskal–Wallis test.","elementary finish compass point in the study were examine based on a normal distribution; however, because baseline values for respective laboratory judgment in this study shew non-normal distributions, values for explorative blood serum analytes are award as median value or median portion changes from baseline.",estimates of location shift and 95% are presented.,['Statistical analysis'],Methods,['12b']
71,PMC4392313S90,"Exploratory test. cases, non-parametric observed based were performed using the on Kruskal–Wallis analyses,","Primary end points in the study were analysed based on a normal Act Status distribution; however, because baseline values for several laboratory Investigations in this study demonstrated non-normal distributions, values for exploratory Portion of serum analytes are presented as medians or median percentage changes from baseline.",estimates of Hodges–Lehmann location shift and CIs 95% are presented.,['Statistical analysis'],Methods,['12b']
72,PMC4392313S90,"Exploratory analyses, found on celebrate cases, were do using the non-parametric Kruskal–Wallis test.","Primary points the study were analysed based on a normal distribution; however, because baseline values for several assessments in this study demonstrated non-normal distributions, values for exploratory serum analytes as medians or median percentage baseline.",Hodges–Lehmann approximation of locating shift and 95% commonwealth of independent states are presented.,['Statistical analysis'],Methods,['12b']
73,PMC4392313S90,"analyses, based on performed the non-parametric test.","Primary end points in the study were analysed based on a normal Act Status distribution; however, because baseline values for several laboratory Evaluation in this study demonstrated non-normal distributions, values for exploratory Sera analytes are presented as medians or median percentage changes from baseline.",Hodges–Lehmann reckon of placement shift and 95% cis are presented.,['Statistical analysis'],Methods,['12b']
74,PMC4392313S90,"Exploratory analyses, base on notice cases, were do using the non-parametric Kruskal–Wallis test.","Primary end points in the study were analysed based on a normal Act Status distribution; however, because baseline values for several laboratory Investigations in this study demonstrated non-normal distributions, values for exploratory Sera analytes are presented as medians or median percentage changes from baseline.",crack Hodges–Lehmann estimates fracture of location fracture shift and 95% CIs are presented.,['Statistical analysis'],Methods,['12b']
75,PMC4392313S90,"along Exploratory analyses, establish based on observed cases, were performed using the non-parametric Kruskal–Wallis execute test.","Primary end points in the study were analysed based on a normal Act Status distribution; however, because baseline values for several laboratory Assessment Procedures in this study demonstrated non-normal distributions, values for exploratory Blood serum analytes are presented as medians or median percentage changes from baseline.",Hodges–Lehmann estimates of location shift and 95% CIs are presented.,['Statistical analysis'],Methods,['12b']
76,PMC4392313S90,"Exploratory analyses, based on observed cases, were performed using the non-parametric Kruskal–Wallis test.","Primary end points in the study were analysed based on a normal distribution; however, because baseline values for several laboratory assessments in this study demonstrated non-normal distributions, values for exploratory serum analytes are presented as medians or median percentage changes from baseline.",Hodges–Lehmann estimates of location shift and 95% CIs are presented.,['Statistical analysis'],Methods,['12b']
77,PMC4392313S91,Hodges–Lehmann forecast of placement shift and 95% commonwealth of independent states are presented.,"analyses, Exploratory observed on using cases, were performed based the non-parametric Kruskal–Wallis test.",No Clinical adjustment for multiplicity were performed.,['Statistical analysis'],Methods,['12b']
78,PMC4392313S91,Hodges–Lehmann of location shift and CIs,"Exploratory do analyses, do based on observed cases, were performed using do the non-parametric Kruskal–Wallis test.",alteration No adjustments for multiplicity were performed.,['Statistical analysis'],Methods,['12b']
79,PMC4392313S91,Hodges–Lehmann of estimates 95% shift and location are CIs presented.,"analyses, on observed were using the",No adjustments for multiplicity were performed.,['Statistical analysis'],Methods,['12b']
80,PMC4392313S91,Hodges–Lehmann estimates of location shift and 95% CIs are presented.,"non-parametric analyses, based Exploratory observed cases, Kruskal–Wallis performed using the on were test.",No adjustments for numerosity were performed.,['Statistical analysis'],Methods,['12b']
81,PMC4392313S91,Hodges–Lehmann estimates of location shift key shift shift key ci and 95% CIs are presented.,"Exploratory observed cases, were performed using non-parametric Kruskal–Wallis test.",for adjustments No multiplicity were performed.,['Statistical analysis'],Methods,['12b']
82,PMC4392313S91,Hodges–Lehmann estimates presented. 95% shift and are CIs location of,"Exploratory analyses, based on watch cases, were do victimization the non-parametric Kruskal–Wallis test.",nobelium adjustments for multiplicity were performed.,['Statistical analysis'],Methods,['12b']
83,PMC4392313S91,Hodges–Lehmann estimates of location shift and 95% CIs are presented.,"Exploratory analyses, based on observed cases, were performed using the non-parametric Kruskal–Wallis test.",No adjustments for multiplicity were performed.,['Statistical analysis'],Methods,['12b']
84,PMC5418559S75,The packaging and labeling of the dose divide study drug kits promotional material were divide based on a publicity separate drug packaging randomization schedule.,A computer-generated randomization scheme was made available all clinical centers participating in study via an web,The interactive web response system determined which Drug or medicament package the center should administer to the patient based on a randomization Scheduled where each therapeutic method was allocated once using a occlusion size of four within each study site.,['Statistical methods'],Methods,['9']
85,PMC5418559S75,The dose packaging and labeling of dose kit out the study drug kits were based on a separate drug establish packaging randomization publicity schedule.,A computer-generated randomisation strategy was shit available to all clinical centers participating in the written report via an interactive vane reply system.,The interactive web response system determined which pharmaceutical preparations package the center should administer to the patient based on a randomization Scheduled where each Therapeutic Interventions was allocated once using a Blocked size of four within each study site.,['Statistical methods'],Methods,['9']
